Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
1232125002-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/8a/e0/8ae0abc63c770c75830e69ed6fe3dce99098aa6b.jpg?imwidth=1536,6,,,,,,,,,,,,,,,,,,,,,,,,
1232125002-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/28/f6/28f62a3c987c52856bef90f4ca512c3aeaaa2d8c.jpg?imwidth=1536,7,,,,,,,,,,,,,,,,,,,,,,,,
0714026044-1mg-mall,Slim Fit Suit trousers,,,Blazers & Suits,,"Blazers & Suits, men, 1MG Mall",TRUE,Size,018,,,,,,,shopify,3000.0,deny,manual,2699.00,,,,,https://image.hm.com/assets/hm/a6/9b/a69b3ec899a0610ed7cdcf343bf0b56c16e90ef5.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
0714026044-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/c7/ff/c7ff2ba7d6eca8119908fcd7daf9066d3a8412dd.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
0714026044-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/2a/9e/2a9e4ef2a03099088f2be285b8d11d197b09fb00.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
0714026044-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/ed/20/ed207b32e2b51c6da0f7610f2426116ea7c93bde.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
0714026044-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/c1/36/c1365c3f850a3844a79ca8a583d844d6cee131d9.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
0714026044-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/47/9a/479a75d8db958bcd6b935c257dc53692613f50b1.jpg?imwidth=1536,6,,,,,,,,,,,,,,,,,,,,,,,,
0714026044-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/3a/65/3a656a28d29af79f00284303135e8065fbd25350.jpg?imwidth=1536,7,,,,,,,,,,,,,,,,,,,,,,,,
0714026044-vega-city,Slim Fit Suit trousers,,,Blazers & Suits,,"Blazers & Suits, men, Vega City",TRUE,Size,018,,,,,,,shopify,3000.0,deny,manual,2699.00,,,,,https://image.hm.com/assets/hm/a6/9b/a69b3ec899a0610ed7cdcf343bf0b56c16e90ef5.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
0714026044-vega-city,,,,,,,,Size,019,,,,,,,shopify,1000.0,deny,manual,2699.00,,,,,https://image.hm.com/assets/hm/c7/ff/c7ff2ba7d6eca8119908fcd7daf9066d3a8412dd.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
0714026044-vega-city,,,,,,,,Size,020,,,,,,,shopify,1000.0,deny,manual,2699.00,,,,,https://image.hm.com/assets/hm/2a/9e/2a9e4ef2a03099088f2be285b8d11d197b09fb00.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
0714026044-vega-city,,,,,,,,Size,022,,,,,,,shopify,1000.0,deny,manual,2699.00,,,,,https://image.hm.com/assets/hm/ed/20/ed207b32e2b51c6da0f7610f2426116ea7c93bde.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
0714026044-vega-city,,,,,,,,Size,023,,,,,,,shopify,3000.0,deny,manual,2699.00,,,,,https://image.hm.com/assets/hm/c1/36/c1365c3f850a3844a79ca8a583d844d6cee131d9.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
0714026044-vega-city,,,,,,,,Size,032,,,,,,,shopify,1000.0,deny,manual,2699.00,,,,,https://image.hm.com/assets/hm/47/9a/479a75d8db958bcd6b935c257dc53692613f50b1.jpg?imwidth=1536,6,,,,,,,,,,,,,,,,,,,,,,,,
0714026044-vega-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/3a/65/3a656a28d29af79f00284303135e8065fbd25350.jpg?imwidth=1536,7,,,,,,,,,,,,,,,,,,,,,,,,
0714026044-prestige-falcon-city,Slim Fit Suit trousers,,,Blazers & Suits,,"Blazers & Suits, men, Prestige Falcon city",TRUE,Size,018,,,,,,,shopify,1000.0,deny,manual,2699.00,,,,,https://image.hm.com/assets/hm/a6/9b/a69b3ec899a0610ed7cdcf343bf0b56c16e90ef5.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
0714026044-prestige-falcon-city,,,,,,,,Size,023,,,,,,,shopify,1000.0,deny,manual,2699.00,,,,,https://image.hm.com/assets/hm/c7/ff/c7ff2ba7d6eca8119908fcd7daf9066d3a8412dd.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
0714026044-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/2a/9e/2a9e4ef2a03099088f2be285b8d11d197b09fb00.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
0714026044-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/ed/20/ed207b32e2b51c6da0f7610f2426116ea7c93bde.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
0714026044-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/c1/36/c1365c3f850a3844a79ca8a583d844d6cee131d9.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
0714026044-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/47/9a/479a75d8db958bcd6b935c257dc53692613f50b1.jpg?imwidth=1536,6,,,,,,,,,,,,,,,,,,,,,,,,
0714026044-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/3a/65/3a656a28d29af79f00284303135e8065fbd25350.jpg?imwidth=1536,7,,,,,,,,,,,,,,,,,,,,,,,,
0713986044-1mg-mall,Slim Fit Jacket,,,Blazers & Suits,,"Blazers & Suits, men, 1MG Mall",TRUE,Size,023,,,,,,,shopify,3000.0,deny,manual,5499.00,,,,,https://image.hm.com/assets/hm/ab/90/ab9056113ea5bf3361a0cd0d2eca4134f02cd2dc.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
0713986044-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/19/63/1963f78945f45ae8ea8c7f784c48197d7579675e.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
0713986044-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/6d/b9/6db91ea4fe6c1135724901c03e58ca2842e007ce.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
0713986044-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/ca/2f/ca2fd50387d49bb78fe9e64f9bb909a3853268e4.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
0713986044-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/6c/5d/6c5d9eba090288c065eee5e370c8430840add794.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
0713986044-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/09/5e/095e6f8752923acda7d74e9f5d6bb1cdacc7dae0.jpg?imwidth=1536,6,,,,,,,,,,,,,,,,,,,,,,,,
0713986044-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/f6/a9/f6a9b51d9f0e5a55585b21321ff38e3e9978c78e.jpg?imwidth=1536,7,,,,,,,,,,,,,,,,,,,,,,,,
0713986044-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/f3/5b/f35b0e359093992290086b32050856cf5a231827.jpg?imwidth=1536,8,,,,,,,,,,,,,,,,,,,,,,,,
0713986044-mantri-mall,Slim Fit Jacket,,,Blazers & Suits,,"Blazers & Suits, men, Mantri Mall",TRUE,Size,021,,,,,,,shopify,2000.0,deny,manual,5499.00,,,,,https://image.hm.com/assets/hm/ab/90/ab9056113ea5bf3361a0cd0d2eca4134f02cd2dc.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
0713986044-mantri-mall,,,,,,,,Size,023,,,,,,,shopify,1000.0,deny,manual,5499.00,,,,,https://image.hm.com/assets/hm/19/63/1963f78945f45ae8ea8c7f784c48197d7579675e.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
0713986044-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/6d/b9/6db91ea4fe6c1135724901c03e58ca2842e007ce.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
0713986044-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/ca/2f/ca2fd50387d49bb78fe9e64f9bb909a3853268e4.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
0713986044-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/6c/5d/6c5d9eba090288c065eee5e370c8430840add794.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
0713986044-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/09/5e/095e6f8752923acda7d74e9f5d6bb1cdacc7dae0.jpg?imwidth=1536,6,,,,,,,,,,,,,,,,,,,,,,,,
0713986044-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/f6/a9/f6a9b51d9f0e5a55585b21321ff38e3e9978c78e.jpg?imwidth=1536,7,,,,,,,,,,,,,,,,,,,,,,,,
0713986044-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/f3/5b/f35b0e359093992290086b32050856cf5a231827.jpg?imwidth=1536,8,,,,,,,,,,,,,,,,,,,,,,,,
0713986044-vega-city,Slim Fit Jacket,,,Blazers & Suits,,"Blazers & Suits, men, Vega City",TRUE,Size,020,,,,,,,shopify,2000.0,deny,manual,5499.00,,,,,https://image.hm.com/assets/hm/ab/90/ab9056113ea5bf3361a0cd0d2eca4134f02cd2dc.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
0713986044-vega-city,,,,,,,,Size,021,,,,,,,shopify,5000.0,deny,manual,5499.00,,,,,https://image.hm.com/assets/hm/19/63/1963f78945f45ae8ea8c7f784c48197d7579675e.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
0713986044-vega-city,,,,,,,,Size,022,,,,,,,shopify,3000.0,deny,manual,5499.00,,,,,https://image.hm.com/assets/hm/6d/b9/6db91ea4fe6c1135724901c03e58ca2842e007ce.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
0713986044-vega-city,,,,,,,,Size,023,,,,,,,shopify,4000.0,deny,manual,5499.00,,,,,https://image.hm.com/assets/hm/ca/2f/ca2fd50387d49bb78fe9e64f9bb909a3853268e4.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
0713986044-vega-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/6c/5d/6c5d9eba090288c065eee5e370c8430840add794.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
0713986044-vega-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/09/5e/095e6f8752923acda7d74e9f5d6bb1cdacc7dae0.jpg?imwidth=1536,6,,,,,,,,,,,,,,,,,,,,,,,,
0713986044-vega-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/f6/a9/f6a9b51d9f0e5a55585b21321ff38e3e9978c78e.jpg?imwidth=1536,7,,,,,,,,,,,,,,,,,,,,,,,,
0713986044-vega-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/f3/5b/f35b0e359093992290086b32050856cf5a231827.jpg?imwidth=1536,8,,,,,,,,,,,,,,,,,,,,,,,,
0713986044-prestige-falcon-city,Slim Fit Jacket,,,Blazers & Suits,,"Blazers & Suits, men, Prestige Falcon city",TRUE,Size,020,,,,,,,shopify,1000.0,deny,manual,5499.00,,,,,https://image.hm.com/assets/hm/ab/90/ab9056113ea5bf3361a0cd0d2eca4134f02cd2dc.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
0713986044-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/19/63/1963f78945f45ae8ea8c7f784c48197d7579675e.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
0713986044-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/6d/b9/6db91ea4fe6c1135724901c03e58ca2842e007ce.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
0713986044-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/ca/2f/ca2fd50387d49bb78fe9e64f9bb909a3853268e4.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
0713986044-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/6c/5d/6c5d9eba090288c065eee5e370c8430840add794.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
0713986044-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/09/5e/095e6f8752923acda7d74e9f5d6bb1cdacc7dae0.jpg?imwidth=1536,6,,,,,,,,,,,,,,,,,,,,,,,,
0713986044-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/f6/a9/f6a9b51d9f0e5a55585b21321ff38e3e9978c78e.jpg?imwidth=1536,7,,,,,,,,,,,,,,,,,,,,,,,,
0713986044-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/f3/5b/f35b0e359093992290086b32050856cf5a231827.jpg?imwidth=1536,8,,,,,,,,,,,,,,,,,,,,,,,,
0713986070-1mg-mall,Slim Fit Jacket,,,Blazers & Suits,,"Blazers & Suits, men, 1MG Mall",TRUE,Size,021,,,,,,,shopify,2000.0,deny,manual,5499.00,,,,,https://image.hm.com/assets/hm/49/2f/492f698fad17e86624fb1d2a0bb7919ddc1f9a2b.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
0713986070-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/72/6f/726fb2459ad9ea04449835e7765ff2794631de4b.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
0713986070-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/fa/30/fa3019b7cdbe25ba757debb40476a3e9e25b34bc.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
0713986070-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/55/d5/55d5788d0e35a8c3f4464fe00581936ee7ac8038.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
0713986070-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/94/01/940129c8af8878bff6b876806b9188900d4b6fae.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
0713986070-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/a6/6d/a66dfc66bde4b11221cc56dfcac5c167a71de353.jpg?imwidth=1536,6,,,,,,,,,,,,,,,,,,,,,,,,
0713986070-prestige-falcon-city,Slim Fit Jacket,,,Blazers & Suits,,"Blazers & Suits, men, Prestige Falcon city",TRUE,Size,020,,,,,,,shopify,2000.0,deny,manual,5499.00,,,,,https://image.hm.com/assets/hm/49/2f/492f698fad17e86624fb1d2a0bb7919ddc1f9a2b.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
0713986070-prestige-falcon-city,,,,,,,,Size,021,,,,,,,shopify,1000.0,deny,manual,5499.00,,,,,https://image.hm.com/assets/hm/72/6f/726fb2459ad9ea04449835e7765ff2794631de4b.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
0713986070-prestige-falcon-city,,,,,,,,Size,022,,,,,,,shopify,3000.0,deny,manual,5499.00,,,,,https://image.hm.com/assets/hm/fa/30/fa3019b7cdbe25ba757debb40476a3e9e25b34bc.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
0713986070-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/55/d5/55d5788d0e35a8c3f4464fe00581936ee7ac8038.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
0713986070-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/94/01/940129c8af8878bff6b876806b9188900d4b6fae.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
0713986070-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/a6/6d/a66dfc66bde4b11221cc56dfcac5c167a71de353.jpg?imwidth=1536,6,,,,,,,,,,,,,,,,,,,,,,,,
1207871003-1mg-mall,Slim Fit Jacket,,,Blazers & Suits,,"Blazers & Suits, men, 1MG Mall",TRUE,Size,019,,,,,,,shopify,1000.0,deny,manual,6999.00,,,,,https://image.hm.com/assets/hm/18/5e/185e78c14d9002eee69e3c126efd8d7376a0e2ae.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1207871003-1mg-mall,,,,,,,,Size,020,,,,,,,shopify,1000.0,deny,manual,6999.00,,,,,https://image.hm.com/assets/hm/91/07/91076baa4ecb25ae356c74fbfa53ef45860c2976.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1207871003-1mg-mall,,,,,,,,Size,021,,,,,,,shopify,1000.0,deny,manual,6999.00,,,,,https://image.hm.com/assets/hm/85/d0/85d0d59d55aa68818ddb7e4d481241d80e07415d.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
1207871003-1mg-mall,,,,,,,,Size,022,,,,,,,shopify,2000.0,deny,manual,6999.00,,,,,https://image.hm.com/assets/hm/25/76/257631a6b290ca1bc3a4b84da1bb7e6a05444fcf.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
1207871003-1mg-mall,,,,,,,,Size,023,,,,,,,shopify,2000.0,deny,manual,6999.00,,,,,https://image.hm.com/assets/hm/3a/51/3a513b0be0c6d99083a02aa1b8693f1a69fb0789.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
1207871003-1mg-mall,,,,,,,,Size,034,,,,,,,shopify,1000.0,deny,manual,6999.00,,,,,https://image.hm.com/assets/hm/2b/dd/2bddb939990cdbcc0435bbbf7d6affcb7559ad6a.jpg?imwidth=1536,6,,,,,,,,,,,,,,,,,,,,,,,,
0713986070-1mg-mall,Slim Fit Jacket,,,Blazers & Suits,,"Blazers & Suits, men, 1MG Mall",TRUE,Size,021,,,,,,,shopify,2000.0,deny,manual,5499.00,,,,,https://image.hm.com/assets/hm/49/2f/492f698fad17e86624fb1d2a0bb7919ddc1f9a2b.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
0713986070-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/72/6f/726fb2459ad9ea04449835e7765ff2794631de4b.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
0713986070-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/fa/30/fa3019b7cdbe25ba757debb40476a3e9e25b34bc.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
0713986070-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/55/d5/55d5788d0e35a8c3f4464fe00581936ee7ac8038.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
0713986070-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/94/01/940129c8af8878bff6b876806b9188900d4b6fae.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
0713986070-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/a6/6d/a66dfc66bde4b11221cc56dfcac5c167a71de353.jpg?imwidth=1536,6,,,,,,,,,,,,,,,,,,,,,,,,
0713986070-prestige-falcon-city,Slim Fit Jacket,,,Blazers & Suits,,"Blazers & Suits, men, Prestige Falcon city",TRUE,Size,020,,,,,,,shopify,2000.0,deny,manual,5499.00,,,,,https://image.hm.com/assets/hm/49/2f/492f698fad17e86624fb1d2a0bb7919ddc1f9a2b.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
0713986070-prestige-falcon-city,,,,,,,,Size,021,,,,,,,shopify,1000.0,deny,manual,5499.00,,,,,https://image.hm.com/assets/hm/72/6f/726fb2459ad9ea04449835e7765ff2794631de4b.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
0713986070-prestige-falcon-city,,,,,,,,Size,022,,,,,,,shopify,3000.0,deny,manual,5499.00,,,,,https://image.hm.com/assets/hm/fa/30/fa3019b7cdbe25ba757debb40476a3e9e25b34bc.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
0713986070-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/55/d5/55d5788d0e35a8c3f4464fe00581936ee7ac8038.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
0713986070-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/94/01/940129c8af8878bff6b876806b9188900d4b6fae.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
0713986070-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/a6/6d/a66dfc66bde4b11221cc56dfcac5c167a71de353.jpg?imwidth=1536,6,,,,,,,,,,,,,,,,,,,,,,,,
1243263002-vega-city,Tie,,,Blazers & Suits,,"Blazers & Suits, men, Vega City",TRUE,Size,001,,,,,,,shopify,5000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/08/b8/08b826eb5c5da68025564b7b804f0dbfa224be8d.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1243263002-vega-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/82/78/8278dd9c7997d89b7de29c5c57a0757852cf748f.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1005627019-1mg-mall,2-pack ties,,,Blazers & Suits,,"Blazers & Suits, men, 1MG Mall",TRUE,Size,001,,,,,,,shopify,11000.0,deny,manual,1499.00,,,,,https://image.hm.com/assets/hm/15/43/1543498110c75d171371b30bdad18e1769486757.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1005627019-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/b7/b0/b7b0a349020faac5b9d723f7148aa22edaf31f9b.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1005627019-mantri-mall,2-pack ties,,,Blazers & Suits,,"Blazers & Suits, men, Mantri Mall",TRUE,Size,001,,,,,,,shopify,13000.0,deny,manual,1499.00,,,,,https://image.hm.com/assets/hm/15/43/1543498110c75d171371b30bdad18e1769486757.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1005627019-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/b7/b0/b7b0a349020faac5b9d723f7148aa22edaf31f9b.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1005627019-vega-city,2-pack ties,,,Blazers & Suits,,"Blazers & Suits, men, Vega City",TRUE,Size,001,,,,,,,shopify,4000.0,deny,manual,1499.00,,,,,https://image.hm.com/assets/hm/15/43/1543498110c75d171371b30bdad18e1769486757.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1005627019-vega-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/b7/b0/b7b0a349020faac5b9d723f7148aa22edaf31f9b.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1005627019-prestige-falcon-city,2-pack ties,,,Blazers & Suits,,"Blazers & Suits, men, Prestige Falcon city",TRUE,Size,001,,,,,,,shopify,7000.0,deny,manual,1499.00,,,,,https://image.hm.com/assets/hm/15/43/1543498110c75d171371b30bdad18e1769486757.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1005627019-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/b7/b0/b7b0a349020faac5b9d723f7148aa22edaf31f9b.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1005627030-1mg-mall,2-pack ties,,,Blazers & Suits,,"Blazers & Suits, men, 1MG Mall",TRUE,Size,001,,,,,,,shopify,4000.0,deny,manual,1499.00,,,,,https://image.hm.com/assets/hm/d3/f4/d3f4ff5c92527b8ac0c9d0787cd7936f2fec6872.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1005627030-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/f8/f5/f8f5e9610c39d0bc4e5b6007eff1199bed0762c6.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
0714032043-vega-city,Skinny Fit Suit trousers,,,Blazers & Suits,,"Blazers & Suits, men, Vega City",TRUE,Size,018,,,,,,,shopify,2000.0,deny,manual,2699.00,,,,,https://image.hm.com/assets/hm/16/aa/16aa0516dca056c2abd17a08b2a608eb68904b93.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
0714032043-vega-city,,,,,,,,Size,023,,,,,,,shopify,2000.0,deny,manual,2699.00,,,,,https://image.hm.com/assets/hm/11/de/11de560ada1b476150857c074cc08a34289c1420.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
