Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
1157735073-vega-city,Patterned cotton dress,,,Clothing,,"Clothing, kids, Vega City",TRUE,Size,009,,,,,,,shopify,2000.0,deny,manual,399.00,,,,,https://image.hm.com/assets/hm/07/29/0729bf3ba81879c11342a65ed0316d855245866c.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1157735073-vega-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/25/44/25445d5dcc6228260beb64527ed6a8a8b61f8199.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1207489001-1mg-mall,Frill-trimmed vest top,,,Clothing,,"Clothing, kids, 1MG Mall",TRUE,Size,006,,,,,,,shopify,1000.0,deny,manual,399.00,,,,,https://image.hm.com/assets/hm/ae/7a/ae7a32e9a67bd102e49a837508453b93bfd5fa07.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1207489001-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/18/2d/182d3af9e3e5691bfb26bb9ec020e6f67fbe7037.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1207489001-mantri-mall,Frill-trimmed vest top,,,Clothing,,"Clothing, kids, Mantri Mall",TRUE,Size,006,,,,,,,shopify,1000.0,deny,manual,399.00,,,,,https://image.hm.com/assets/hm/ae/7a/ae7a32e9a67bd102e49a837508453b93bfd5fa07.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1207489001-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/18/2d/182d3af9e3e5691bfb26bb9ec020e6f67fbe7037.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1207489001-vega-city,Frill-trimmed vest top,,,Clothing,,"Clothing, kids, Vega City",TRUE,Size,009,,,,,,,shopify,2000.0,deny,manual,399.00,,,,,https://image.hm.com/assets/hm/ae/7a/ae7a32e9a67bd102e49a837508453b93bfd5fa07.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1207489001-vega-city,,,,,,,,Size,010,,,,,,,shopify,1000.0,deny,manual,399.00,,,,,https://image.hm.com/assets/hm/18/2d/182d3af9e3e5691bfb26bb9ec020e6f67fbe7037.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1207489001-prestige-falcon-city,Frill-trimmed vest top,,,Clothing,,"Clothing, kids, Prestige Falcon city",TRUE,Size,008,,,,,,,shopify,2000.0,deny,manual,399.00,,,,,https://image.hm.com/assets/hm/ae/7a/ae7a32e9a67bd102e49a837508453b93bfd5fa07.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1207489001-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/18/2d/182d3af9e3e5691bfb26bb9ec020e6f67fbe7037.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1241761001-1mg-mall,Heart-pocket T-shirt,,,Clothing,,"Clothing, kids, 1MG Mall",TRUE,Size,008,,,,,,,shopify,3000.0,deny,manual,699.00,,,,,https://image.hm.com/assets/hm/f4/98/f498c6e4ae215df4c6e1165e10df08029e33910a.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1241761001-1mg-mall,,,,,,,,Size,009,,,,,,,shopify,1000.0,deny,manual,699.00,,,,,https://image.hm.com/assets/hm/dd/3c/dd3c7a6808435d90657befa2abcd560cf1c8dc4f.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1241761001-mantri-mall,Heart-pocket T-shirt,,,Clothing,,"Clothing, kids, Mantri Mall",TRUE,Size,010,,,,,,,shopify,2000.0,deny,manual,699.00,,,,,https://image.hm.com/assets/hm/f4/98/f498c6e4ae215df4c6e1165e10df08029e33910a.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1241761001-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/dd/3c/dd3c7a6808435d90657befa2abcd560cf1c8dc4f.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1241761001-prestige-falcon-city,Heart-pocket T-shirt,,,Clothing,,"Clothing, kids, Prestige Falcon city",TRUE,Size,007,,,,,,,shopify,1000.0,deny,manual,699.00,,,,,https://image.hm.com/assets/hm/f4/98/f498c6e4ae215df4c6e1165e10df08029e33910a.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1241761001-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/dd/3c/dd3c7a6808435d90657befa2abcd560cf1c8dc4f.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1245505001-mantri-mall,Flared leggings,,,Clothing,,"Clothing, kids, Mantri Mall",TRUE,Size,016,,,,,,,shopify,3000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/da/9c/da9cbb2fdeb15d64192cb901aeedcdb0e45f735d.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1245505001-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/ec/55/ec559f925aaa1d5889dbfc0b4e32ce5488c8394e.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1245505001-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/fd/7f/fd7fb7d20267fd424c6ed0fc862d367fd5b5325b.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
1245505001-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/6c/85/6c85156a95ffff0e1e59405fa7ef5e41b4590613.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
1245505001-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/63/e2/63e2be1315b0da9cca99494b2419f15b7af3bb6a.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
1245505001-vega-city,Flared leggings,,,Clothing,,"Clothing, kids, Vega City",TRUE,Size,016,,,,,,,shopify,1000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/da/9c/da9cbb2fdeb15d64192cb901aeedcdb0e45f735d.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1245505001-vega-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/ec/55/ec559f925aaa1d5889dbfc0b4e32ce5488c8394e.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1245505001-vega-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/fd/7f/fd7fb7d20267fd424c6ed0fc862d367fd5b5325b.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
1245505001-vega-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/6c/85/6c85156a95ffff0e1e59405fa7ef5e41b4590613.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
1245505001-vega-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/63/e2/63e2be1315b0da9cca99494b2419f15b7af3bb6a.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
1236272002-1mg-mall,Cotton-knit hoodie,,,Clothing,,"Clothing, kids, 1MG Mall",TRUE,Size,007,,,,,,,shopify,1000.0,deny,manual,1499.00,,,,,https://image.hm.com/assets/hm/81/ce/81ce3b7724d1ce3efe3fa3069795976d893e73c5.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1236272002-1mg-mall,,,,,,,,Size,010,,,,,,,shopify,1000.0,deny,manual,1499.00,,,,,https://image.hm.com/assets/hm/97/54/975434892538bdf64aaed2a2987daad874e7ff9d.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1236272002-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/ad/64/ad64d2ce2f1e45213a8e00130877dd1645b7fd12.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
1236272002-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/7b/7a/7b7a585db644b994245e295f563cd0eaa3ab69c3.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
1236272002-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/6a/09/6a09bd1338d7f4e88af82c68a4e22b67930e11e1.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
1236272002-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/12/33/123342e51d301aebff6044f2aa2b71a82dd1fdf7.jpg?imwidth=1536,6,,,,,,,,,,,,,,,,,,,,,,,,
1236272002-mantri-mall,Cotton-knit hoodie,,,Clothing,,"Clothing, kids, Mantri Mall",TRUE,Size,007,,,,,,,shopify,2000.0,deny,manual,1499.00,,,,,https://image.hm.com/assets/hm/81/ce/81ce3b7724d1ce3efe3fa3069795976d893e73c5.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1236272002-mantri-mall,,,,,,,,Size,010,,,,,,,shopify,1000.0,deny,manual,1499.00,,,,,https://image.hm.com/assets/hm/97/54/975434892538bdf64aaed2a2987daad874e7ff9d.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1236272002-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/ad/64/ad64d2ce2f1e45213a8e00130877dd1645b7fd12.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
1236272002-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/7b/7a/7b7a585db644b994245e295f563cd0eaa3ab69c3.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
1236272002-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/6a/09/6a09bd1338d7f4e88af82c68a4e22b67930e11e1.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
1236272002-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/12/33/123342e51d301aebff6044f2aa2b71a82dd1fdf7.jpg?imwidth=1536,6,,,,,,,,,,,,,,,,,,,,,,,,
1236272002-prestige-falcon-city,Cotton-knit hoodie,,,Clothing,,"Clothing, kids, Prestige Falcon city",TRUE,Size,007,,,,,,,shopify,2000.0,deny,manual,1499.00,,,,,https://image.hm.com/assets/hm/81/ce/81ce3b7724d1ce3efe3fa3069795976d893e73c5.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1236272002-prestige-falcon-city,,,,,,,,Size,010,,,,,,,shopify,2000.0,deny,manual,1499.00,,,,,https://image.hm.com/assets/hm/97/54/975434892538bdf64aaed2a2987daad874e7ff9d.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1236272002-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/ad/64/ad64d2ce2f1e45213a8e00130877dd1645b7fd12.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
1236272002-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/7b/7a/7b7a585db644b994245e295f563cd0eaa3ab69c3.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
1236272002-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/6a/09/6a09bd1338d7f4e88af82c68a4e22b67930e11e1.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
1236272002-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/12/33/123342e51d301aebff6044f2aa2b71a82dd1fdf7.jpg?imwidth=1536,6,,,,,,,,,,,,,,,,,,,,,,,,
1025935023-mantri-mall,Ribbed jersey dress,,,Clothing,,"Clothing, kids, Mantri Mall",TRUE,Size,009,,,,,,,shopify,1000.0,deny,manual,699.00,,,,,https://image.hm.com/assets/hm/a0/ea/a0ea940ce71c657180db2ffb0545d9e1a80f6e8d.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1025935023-mantri-mall,,,,,,,,Size,010,,,,,,,shopify,1000.0,deny,manual,699.00,,,,,https://image.hm.com/assets/hm/0a/f9/0af940b4d407b143a2e12c6176bb9728e190cd66.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1025935023-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/aa/98/aa983ba51f415641bd55dfbd89a4fdb3751cfdef.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
1025935023-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/59/df/59dfa4ff1e9a5738ff04dd6b9da6665f53000e98.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
1025935023-prestige-falcon-city,Ribbed jersey dress,,,Clothing,,"Clothing, kids, Prestige Falcon city",TRUE,Size,007,,,,,,,shopify,1000.0,deny,manual,699.00,,,,,https://image.hm.com/assets/hm/a0/ea/a0ea940ce71c657180db2ffb0545d9e1a80f6e8d.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1025935023-prestige-falcon-city,,,,,,,,Size,008,,,,,,,shopify,2000.0,deny,manual,699.00,,,,,https://image.hm.com/assets/hm/0a/f9/0af940b4d407b143a2e12c6176bb9728e190cd66.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1025935023-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/aa/98/aa983ba51f415641bd55dfbd89a4fdb3751cfdef.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
1025935023-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/59/df/59dfa4ff1e9a5738ff04dd6b9da6665f53000e98.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
0513489138-1mg-mall,Jersey pyjamas,,,Clothing,,"Clothing, kids, 1MG Mall",TRUE,Size,009,,,,,,,shopify,2000.0,deny,manual,1399.00,,,,,https://image.hm.com/assets/hm/ab/81/ab813364563ec2851c82c0f15e46434a480119ab.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
0513489138-1mg-mall,,,,,,,,Size,010,,,,,,,shopify,2000.0,deny,manual,1399.00,,,,,https://image.hm.com/assets/hm/b2/6c/b26c42e2f12da7a7421e4c28a43c6f187c0ba622.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
0513489138-1mg-mall,,,,,,,,Size,011,,,,,,,shopify,1000.0,deny,manual,1399.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0513489138-mantri-mall,Jersey pyjamas,,,Clothing,,"Clothing, kids, Mantri Mall",TRUE,Size,009,,,,,,,shopify,2000.0,deny,manual,1399.00,,,,,https://image.hm.com/assets/hm/ab/81/ab813364563ec2851c82c0f15e46434a480119ab.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
0513489138-mantri-mall,,,,,,,,Size,010,,,,,,,shopify,2000.0,deny,manual,1399.00,,,,,https://image.hm.com/assets/hm/b2/6c/b26c42e2f12da7a7421e4c28a43c6f187c0ba622.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
0513489138-mantri-mall,,,,,,,,Size,011,,,,,,,shopify,1000.0,deny,manual,1399.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0513489138-vega-city,Jersey pyjamas,,,Clothing,,"Clothing, kids, Vega City",TRUE,Size,009,,,,,,,shopify,2000.0,deny,manual,1399.00,,,,,https://image.hm.com/assets/hm/ab/81/ab813364563ec2851c82c0f15e46434a480119ab.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
0513489138-vega-city,,,,,,,,Size,010,,,,,,,shopify,2000.0,deny,manual,1399.00,,,,,https://image.hm.com/assets/hm/b2/6c/b26c42e2f12da7a7421e4c28a43c6f187c0ba622.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
0513489138-vega-city,,,,,,,,Size,011,,,,,,,shopify,1000.0,deny,manual,1399.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0513489138-prestige-falcon-city,Jersey pyjamas,,,Clothing,,"Clothing, kids, Prestige Falcon city",TRUE,Size,009,,,,,,,shopify,3000.0,deny,manual,1399.00,,,,,https://image.hm.com/assets/hm/ab/81/ab813364563ec2851c82c0f15e46434a480119ab.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
0513489138-prestige-falcon-city,,,,,,,,Size,010,,,,,,,shopify,2000.0,deny,manual,1399.00,,,,,https://image.hm.com/assets/hm/b2/6c/b26c42e2f12da7a7421e4c28a43c6f187c0ba622.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
0513489138-prestige-falcon-city,,,,,,,,Size,011,,,,,,,shopify,1000.0,deny,manual,1399.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228834003-mantri-mall,Wide Leg paper bag jeans,,,Clothing,,"Clothing, kids, Mantri Mall",TRUE,Size,011,,,,,,,shopify,2000.0,deny,manual,1499.00,,,,,https://image.hm.com/assets/hm/fe/d1/fed1ed3298753f81c39a6a3a118347cc45d75331.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1228834003-mantri-mall,,,,,,,,Size,015,,,,,,,shopify,1000.0,deny,manual,1499.00,,,,,https://image.hm.com/assets/hm/1f/fb/1ffb2880d9942b7e4167746f67b42f0c46ac6766.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1228834003-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/58/e0/58e0c96415615afefc4dee2123e37f49a5165f61.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
1228834003-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/29/51/295137c175f191c4dbd9b35d162f63359b5d1164.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
1228834003-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/95/d7/95d7cb7114156526b4d6511273c575702de69b93.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
1228834003-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/ce/7b/ce7be6551b2faff4490038994a40bd9a6b77dd93.jpg?imwidth=1536,6,,,,,,,,,,,,,,,,,,,,,,,,
1228834003-prestige-falcon-city,Wide Leg paper bag jeans,,,Clothing,,"Clothing, kids, Prestige Falcon city",TRUE,Size,011,,,,,,,shopify,2000.0,deny,manual,1499.00,,,,,https://image.hm.com/assets/hm/fe/d1/fed1ed3298753f81c39a6a3a118347cc45d75331.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1228834003-prestige-falcon-city,,,,,,,,Size,016,,,,,,,shopify,1000.0,deny,manual,1499.00,,,,,https://image.hm.com/assets/hm/1f/fb/1ffb2880d9942b7e4167746f67b42f0c46ac6766.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1228834003-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/58/e0/58e0c96415615afefc4dee2123e37f49a5165f61.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
1228834003-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/29/51/295137c175f191c4dbd9b35d162f63359b5d1164.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
1228834003-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/95/d7/95d7cb7114156526b4d6511273c575702de69b93.jpg?imwidth=1536,5,,,,,,,,,,,,,,,,,,,,,,,,
1228834003-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/ce/7b/ce7be6551b2faff4490038994a40bd9a6b77dd93.jpg?imwidth=1536,6,,,,,,,,,,,,,,,,,,,,,,,,
1228532002-vega-city,Denim jeggings,,,Clothing,,"Clothing, kids, Vega City",TRUE,Size,013,,,,,,,shopify,2000.0,deny,manual,699.00,,,,,https://image.hm.com/assets/hm/23/af/23af1c50ac301c84325553a53a22f248c3211efa.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1228532002-vega-city,,,,,,,,Size,016,,,,,,,shopify,2000.0,deny,manual,699.00,,,,,https://image.hm.com/assets/hm/f7/8c/f78c0b2c3e04e042e7082b161ad6b9c7519e6ac5.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1228894003-1mg-mall,Ribbed cycling shorts,,,Clothing,,"Clothing, kids, 1MG Mall",TRUE,Size,016,,,,,,,shopify,1000.0,deny,manual,399.00,,,,,https://image.hm.com/assets/hm/dd/4e/dd4e9464bdb3b2bbb23f6bf0b33903484cb6e706.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1228894003-1mg-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/24/af/24af91f096343c20ec9d058d910d69421bc2706e.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1228894003-vega-city,Ribbed cycling shorts,,,Clothing,,"Clothing, kids, Vega City",TRUE,Size,008,,,,,,,shopify,1000.0,deny,manual,399.00,,,,,https://image.hm.com/assets/hm/dd/4e/dd4e9464bdb3b2bbb23f6bf0b33903484cb6e706.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1228894003-vega-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/24/af/24af91f096343c20ec9d058d910d69421bc2706e.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1228894003-prestige-falcon-city,Ribbed cycling shorts,,,Clothing,,"Clothing, kids, Prestige Falcon city",TRUE,Size,009,,,,,,,shopify,1000.0,deny,manual,399.00,,,,,https://image.hm.com/assets/hm/dd/4e/dd4e9464bdb3b2bbb23f6bf0b33903484cb6e706.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1228894003-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/24/af/24af91f096343c20ec9d058d910d69421bc2706e.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1228532001-vega-city,Denim jeggings,,,Clothing,,"Clothing, kids, Vega City",TRUE,Size,010,,,,,,,shopify,1000.0,deny,manual,699.00,,,,,https://image.hm.com/assets/hm/9b/c3/9bc33655593356eb6580fac698b698649422d9ef.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1228532001-vega-city,,,,,,,,Size,012,,,,,,,shopify,1000.0,deny,manual,699.00,,,,,https://image.hm.com/assets/hm/bd/c8/bdc8347e1f209171a009419b7d2c953fe28fa9f7.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1228532001-vega-city,,,,,,,,Size,013,,,,,,,shopify,2000.0,deny,manual,699.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228532001-vega-city,,,,,,,,Size,016,,,,,,,shopify,1000.0,deny,manual,699.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247856002-mantri-mall,Cotton jersey peplum top,,,Clothing,,"Clothing, kids, Mantri Mall",TRUE,Size,025,,,,,,,shopify,1000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/b4/31/b43154d97366fa31703b056096e04327d90afd33.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1247856002-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/ab/0b/ab0b2a93b52cf3dc303dfd5aee8dc83fd3223d9c.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1247856002-prestige-falcon-city,Cotton jersey peplum top,,,Clothing,,"Clothing, kids, Prestige Falcon city",TRUE,Size,008,,,,,,,shopify,2000.0,deny,manual,799.00,,,,,https://image.hm.com/assets/hm/b4/31/b43154d97366fa31703b056096e04327d90afd33.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1247856002-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/ab/0b/ab0b2a93b52cf3dc303dfd5aee8dc83fd3223d9c.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1137239028-prestige-falcon-city,Printed sweatshirt,,,Clothing,,"Clothing, kids, Prestige Falcon city",TRUE,Size,008,,,,,,,shopify,1000.0,deny,manual,1299.00,,,,,https://image.hm.com/assets/hm/d5/3f/d53f4f4e86d5928b6f02067389e3f536a49c7ea4.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1137239028-prestige-falcon-city,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/01/61/01612968b451a6f59b55c81a4fb197197d296706.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1212699001-mantri-mall,Long-sleeved jersey top,,,Clothing,,"Clothing, kids, Mantri Mall",TRUE,Size,007,,,,,,,shopify,4000.0,deny,manual,499.00,,,,,https://image.hm.com/assets/hm/73/40/73404cb19eac312f399dd56666db51d55ef21294.jpg?imwidth=1536,1,,,,,,,,,,,,,,,,,,,,,,,,active
1212699001-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/76/db/76db1a7bd292308f4bd0b6273636dd536ddea8bc.jpg?imwidth=1536,2,,,,,,,,,,,,,,,,,,,,,,,,
1212699001-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/b9/b0/b9b050c25aa0ff20605f5858ce4068d8d12153f9.jpg?imwidth=1536,3,,,,,,,,,,,,,,,,,,,,,,,,
1212699001-mantri-mall,,,,,,,,,,,,,,,,,,,,,,,,,https://image.hm.com/assets/hm/9d/40/9d407b5a5138cfa15485e69b8d66b2160e814d6f.jpg?imwidth=1536,4,,,,,,,,,,,,,,,,,,,,,,,,
